Data_Split;FL;Non-IID;y_Dist;Epochs;Batches;Participant;ROC_AUC_Train;ROC_AUC_Test;ROC_AUC_OOS;LOGLOSS_Train;LOGLOSS_Test;LOGLOSS_OOS;PRAUC_Train;PRAUC_Test;PRAUC_OOS;BRIER_Train;BRIER_Test;BRIER_OOS;Model;Model_Type;TTG_ROCAUC;TTG_LOGLOSS;TTG_PRAUC;TTG_BRIER
8-2-1;0;0;7.83% - 7.85% - 7.90%;1;32;3;0,800615159;0,746596994;0,735000799;0,231371063;0,247834604;0,247505986;0,302650712;0,227978182;0,199908959;0,064579249;0,067651167;0,067329655;Model 3;NonFed;0,054018165;-0,016463541;0,07467253;-0,003071918
8-2-1;0;0;7.83% - 7.85% - 7.90%;1;16;1;0,783404854;0,763794844;0,765011269;0,233801899;0,246083449;0,240205036;0,260729789;0,245050478;0,235714685;0,064354325;0,067152504;0,065657236;Model 1;NonFed;0,01961001;-0,012281549;0,015679311;-0,002798179
8-2-1;0;0;7.83% - 7.85% - 7.90%;1;16;2;0,79048098;0,753179271;0,742764991;0,241121187;0,246565106;0,249635154;0,275291556;0,216024765;0,209748145;0,065746943;0,066576557;0,067479328;Model 2;NonFed;0,03730171;-0,005443919;0,059266791;-0,000829614
8-2-1;0;0;7.83% - 7.85% - 7.90%;1;16;3;0,803823082;0,754488095;0,74000971;0,238298396;0,251640159;0,251531495;0,327824413;0,222923206;0,206519483;0,065417076;0,068733121;0,068417191;Model 3;NonFed;0,049334987;-0,013341763;0,104901207;-0,003316045
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;1024;1;0,779244908;0,75622052;0,760561864;0,233361746;0,246135369;0,239942043;0,262086746;0,236759344;0,230454736;0,064286832;0,067471529;0,065852112;Model 1;Fed;0,023024389;-0,012773623;0,025327402;-0,003184697
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;1024;2;0,759300867;0,772337731;0,758905463;0,242846024;0,234379847;0,240453618;0,234990177;0,253969701;0,2284193;0,066666289;0,064319385;0,065955998;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;1024;3;0,762271448;0,768522563;0,759217324;0,243524415;0,241188701;0,240480823;0,24884966;0,246426991;0,226119371;0,066991216;0,066637246;0,066017284;Model 3;Fed;0;0;0,002422669;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;512;1;0,796153393;0,759873743;0,76141741;0,227562886;0,244884534;0,239556291;0,291043854;0,241408624;0,230712319;0,062986896;0,067211924;0,065779454;Model 1;Fed;0,03627965;-0,017321648;0,04963523;-0,004225027
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;512;2;0,765349591;0,77572005;0,7614247;0,240834381;0,233232154;0,239619987;0,243780225;0,258071443;0,229558016;0,066221565;0,064081182;0,06581855;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;512;3;0,767602649;0,767655899;0,760385475;0,241634171;0,241189525;0,239881382;0,257977969;0,247432117;0,229520457;0,066588144;0,066492791;0,065840099;Model 3;Fed;0;0;0,010545852;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;256;1;0,82020564;0,759092834;0,760362612;0,219053452;0,245496259;0,240085795;0,332528506;0,23909621;0,231143822;0,061037162;0,067375808;0,065893693;Model 1;Fed;0,061112806;-0,026442807;0,093432296;-0,006338645
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;256;2;0,772826403;0,774260819;0,760594344;0,238687612;0,234085689;0,240110083;0,252051418;0,251698209;0,230186354;0,065813864;0,064311928;0,065934303;Model 2;Fed;0;0;0,000353209;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;256;3;0,770681356;0,764433127;0,759537405;0,240902002;0,242724836;0,240369694;0,261983173;0,244652722;0,230641144;0,066459562;0,066709124;0,065956236;Model 3;Fed;0,006248228;-0,001822834;0,017330451;-0,000249562
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;128;1;0,85525719;0,75480075;0,754964783;0,204502262;0,248603809;0,243456799;0,413808866;0,23546994;0,22322759;0,057194866;0,068150255;0,066930612;Model 1;Fed;0,10045644;-0,044101547;0,178338926;-0,010955389
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;128;2;0,780816277;0,769031115;0,753518088;0,237240739;0,237300095;0,244085251;0,263303944;0,243427149;0,223911038;0,065462809;0,065157974;0,067027255;Model 2;Fed;0,011785162;-5,93556E-05;0,019876795;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;128;3;0,770875762;0,766450375;0,753263928;0,242230769;0,243332442;0,244282959;0,258734094;0,256082472;0,222469121;0,066947823;0,066792481;0,067086514;Model 3;Fed;0,004425387;-0,001101673;0,002651622;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;64;1;0,889895454;0,747077799;0,743942138;0,186857645;0,253804426;0,248976433;0,500946567;0,228014522;0,216528212;0,052991957;0,068904154;0,0676134;Model 1;Fed;0,142817655;-0,06694678;0,272932045;-0,015912197
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;64;2;0,782929695;0,762855842;0,74125889;0,237292502;0,241293525;0,250282955;0,268523186;0,239681363;0,215459769;0,065393474;0,065524266;0,06777057;Model 2;Fed;0,020073853;-0,004001023;0,028841823;-0,000130792
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;64;3;0,77105476;0,760528615;0,742078171;0,243856169;0,247643997;0,249970256;0,256357713;0,250102781;0,216091993;0,067100349;0,067408385;0,067741879;Model 3;Fed;0,010526145;-0,003787827;0,006254932;-0,000308036
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;32;1;0,915636571;0,73766078;0,730356516;0,181422207;0,258112069;0,25513256;0,556982741;0,216651437;0,19928666;0,050317226;0,070762256;0,06985888;Model 1;Fed;0,177975792;-0,076689862;0,340331304;-0,02044503
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;32;2;0,779079323;0,745313249;0,729843232;0,239980328;0,250052303;0,255952686;0,267313692;0,215092523;0,199586923;0,066597889;0,068266672;0,070032172;Model 2;Fed;0,033766074;-0,010071975;0,052221169;-0,001668783
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;32;3;0,760251776;0,737283786;0,730248623;0,249584142;0,257054423;0,255430176;0,245670953;0,226452154;0,199843327;0,069187878;0,070147313;0,069948801;Model 3;Fed;0,02296799;-0,007470281;0,019218799;-0,000959435
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;16;1;0,908435208;0,746267295;0,739381894;0,182279143;0,255026239;0,251477683;0,509233137;0,233219632;0,214200359;0,052439373;0,068734581;0,067932571;Model 1;Fed;0,162167914;-0,072747096;0,276013504;-0,016295208
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;16;2;0,786631672;0,753839107;0,738974238;0,236421148;0,246251092;0,251703406;0,270504237;0,229211089;0,214721857;0,065468292;0,066412681;0,06795307;Model 2;Fed;0,032792565;-0,009829944;0,041293148;-0,000944389
8-2-1;1;0;7.83% - 7.85% - 7.90%;10;16;3;0,767548885;0,745882423;0,73935385;0,247126354;0,255083915;0,251694472;0,241308398;0,228223254;0,214280087;0,067991128;0,068909224;0,067962807;Model 3;Fed;0,021666462;-0,007957562;0,013085144;-0,000918096
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;1024;1;0,765197151;0,748762664;0,753639538;0,237831202;0,248462076;0,241917861;0,241347225;0,228672685;0,221528772;0,065201991;0,06781145;0,066182642;Model 1;Fed;0,016434486;-0,010630875;0,012674541;-0,002609459
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;1024;2;0,751290209;0,764126876;0,752132041;0,245477762;0,236779802;0,242432088;0,222303292;0,242688537;0,221751212;0,067177033;0,064823657;0,066225592;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;1024;3;0,754823158;0,767116872;0,753602281;0,245842203;0,241381381;0,242099102;0,236551039;0,248391189;0,219897383;0,06746431;0,066613984;0,066256901;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;512;1;0,778440271;0,755466369;0,75948867;0,233536502;0,246161076;0,24013287;0,261759628;0,237223499;0,227946133;0,064312149;0,06741817;0,065887986;Model 1;Fed;0,022973901;-0,012624574;0,024536128;-0,003106021
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;512;2;0,758625627;0,771705565;0,757992589;0,242998605;0,234590535;0,240601623;0,233189125;0,251439167;0,226325328;0,066694892;0,064417571;0,06597698;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;512;3;0,76186453;0,77016276;0,758640011;0,243494888;0,240334645;0,240413974;0,247456299;0,251047115;0,227305818;0,066994825;0,066376086;0,065941244;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;256;1;0,79321228;0,759718203;0,762307359;0,228696158;0,244909743;0,239375711;0,284394447;0,243963891;0,231852465;0,063309293;0,067139269;0,06572825;Model 1;Fed;0,033494077;-0,016213586;0,040430555;-0,003829976
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;256;2;0,765127724;0,775622212;0,761336971;0,24114782;0,233404561;0,23967175;0,241179592;0,253772272;0,230466171;0,066316075;0,064162457;0,065793474;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;256;3;0,76791604;0,772159405;0,761050455;0,241760657;0,239916715;0,239733936;0,25395333;0,252848964;0,230655685;0,066636327;0,066240894;0,065791472;Model 3;Fed;0;0;0,001104366;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;128;1;0,808483783;0,761784284;0,761168462;0,223268868;0,244272136;0,239630779;0,313502175;0,246168246;0,234884937;0,061969291;0,067071065;0,065801205;Model 1;Fed;0,0466995;-0,021003268;0,067333929;-0,005101774
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;128;2;0,77133359;0,774059738;0,760619347;0,23910049;0,234070699;0,239745817;0,249473824;0,25293678;0,234985551;0,065931009;0,064277246;0,065803145;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;128;3;0,770392411;0,772570794;0,760068558;0,241229646;0,239183674;0,239980323;0,25742533;0,266031818;0,233829634;0,066613159;0,065832052;0,065878728;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;64;1;0,824666543;0,762580045;0,758649348;0,217987286;0,243844492;0,240113924;0,341312294;0,249643353;0,232499428;0,060817282;0,066934965;0,065860889;Model 1;Fed;0,062086498;-0,025857206;0,091668941;-0,006117683
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;64;2;0,774435296;0,773785981;0,75859354;0,238049019;0,234314109;0,240090377;0,256027157;0,2458143;0,234137695;0,065645074;0,064405573;0,065834522;Model 2;Fed;0,000649315;0;0,010212857;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;64;3;0,771140965;0,769741991;0,75819119;0,240750906;0,240022728;0,240238228;0,260969635;0,264019524;0,233056212;0,066486271;0,066000217;0,065889709;Model 3;Fed;0,001398974;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;32;1;0,836745077;0,7621114;0,762127124;0,216005293;0,245169979;0,240470481;0,355168724;0,247138242;0,232845509;0,060103055;0,067404953;0,066189255;Model 1;Fed;0,074633677;-0,029164686;0,108030481;-0,007301899
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;32;2;0,776317782;0,777965144;0,761911523;0,238337656;0,234881114;0,240825363;0,263898014;0,250234831;0,229234143;0,065637175;0,064655608;0,066340674;Model 2;Fed;0;0;0,013663183;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;32;3;0,773950548;0,762703484;0,761093017;0,240888945;0,244842811;0,240917204;0,267624263;0,245748115;0,2305334;0,066492729;0,067321831;0,066314222;Model 3;Fed;0,011247064;-0,003953867;0,021876148;-0,000829101
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;16;1;0,83299665;0,763169555;0,7633929;0,215282574;0,244319057;0,239471206;0,340731853;0,250572105;0,23346864;0,060577082;0,066990532;0,065805867;Model 1;Fed;0,069827095;-0,029036483;0,090159747;-0,00641345
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;16;2;0,781360996;0,773910192;0,762533073;0,23626071;0,235243384;0,239756504;0,264948543;0,247535433;0,233681925;0,065341746;0,064543992;0,065855845;Model 2;Fed;0,007450804;0;0,017413111;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;5;16;3;0,772651767;0,7679095;0,762516166;0,241224275;0,241616878;0,239904288;0,259273219;0,25827007;0,231664458;0,066571479;0,066521969;0,06594224;Model 3;Fed;0,004742267;-0,000392603;0,001003149;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;1024;1;0,753904804;0,740369162;0,747477118;0,241343346;0,250906216;0,244058108;0,226755869;0,220546097;0,215594403;0,065865375;0,068220531;0,066493473;Model 1;Fed;0,013535642;-0,00956287;0,006209772;-0,002355156
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;1024;2;0,741744651;0,756315934;0,746263861;0,248538875;0,239783531;0,244769272;0,209896498;0,231161546;0,214522457;0,067778038;0,065280406;0,066544178;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;1024;3;0,746663198;0,760252569;0,748906161;0,248418185;0,243599993;0,24348666;0,22345336;0,238615744;0,214540138;0,06801008;0,067083279;0,066507509;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;512;1;0,767996347;0,750773112;0,755439414;0,23698665;0,247737618;0,241421584;0,24566212;0,230457189;0,224555604;0,065051976;0,067761532;0,066140258;Model 1;Fed;0,017223235;-0,010750968;0,015204932;-0,002709556
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;512;2;0,752922951;0,764845035;0,754303835;0,24484738;0,236728275;0,241779914;0,22571214;0,243586462;0,221809404;0,067089232;0,064814211;0,066210889;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;512;3;0,757330164;0,768223402;0,754732524;0,245117536;0,241178032;0,241699384;0,238623227;0,246453104;0,222433812;0,067388124;0,06662144;0,066217494;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;256;1;0,780414498;0,756872;0,759606708;0,232945458;0,245867884;0,240076119;0,26355514;0,238207432;0,229531509;0,064216566;0,067367052;0,065840768;Model 1;Fed;0,023542498;-0,012922426;0,025347708;-0,003150485
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;256;2;0,759721233;0,771638725;0,758430677;0,242664603;0,234588387;0,240390852;0,236388631;0,251055949;0,227658124;0,066569708;0,064374884;0,065881183;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;256;3;0,765148457;0,770006647;0,758804612;0,242783007;0,240592043;0,240393921;0,248713743;0,250259938;0,227758486;0,066859216;0,066438304;0,065904747;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;128;1;0,792794344;0,761645674;0,763632139;0,229159586;0,24433312;0,238989726;0,282927541;0,243392334;0,234813814;0,063384451;0,067134797;0,065731538;Model 1;Fed;0,03114867;-0,015173533;0,039535207;-0,003750346
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;128;2;0,766121818;0,776370375;0,7621592;0,24062086;0,233462711;0,239488546;0,244479862;0,253519816;0,231988911;0,066189151;0,06421467;0,065839912;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;128;3;0,769091792;0,7715249;0,762524387;0,24138714;0,23981873;0,239445083;0,259107062;0,261597444;0,231528953;0,066578127;0,066210005;0,065858253;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;64;1;0,800798235;0,764426394;0,763662913;0,227769151;0,243806043;0,2395267;0,293335507;0,248608301;0,234891449;0,062973834;0,067062452;0,065814029;Model 1;Fed;0,036371842;-0,016036892;0,044727206;-0,004088618
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;64;2;0,771079476;0,779593852;0,762644068;0,239692461;0,233470952;0,239793014;0,24916376;0,257025505;0,233049766;0,066028927;0,064210429;0,06588499;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;64;3;0,771658627;0,771700779;0,762715728;0,241185649;0,24035115;0,239839194;0,26230469;0,259256126;0,23213505;0,066586601;0,066334463;0,065926682;Model 3;Fed;0;0;0,003048564;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;32;1;0,809077081;0,766471749;0,766075094;0,224903376;0,242458898;0,238446292;0,303016443;0,252766298;0,236867042;0,062343284;0,066698836;0,065584657;Model 1;Fed;0,042605332;-0,017555523;0,050250145;-0,004355552
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;32;2;0,776136085;0,781948371;0,765908694;0,237414249;0,232142498;0,238456827;0,260685011;0,261352732;0,236695463;0,065430562;0,063867775;0,065593668;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;32;3;0,773605909;0,770750698;0,764867297;0,239950295;0,239655558;0,238703015;0,26607184;0,264574088;0,235644217;0,066215865;0,065934774;0,065638151;Model 3;Fed;0,002855211;0;0,001497752;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;16;1;0,810781319;0,768503638;0,763736899;0,223726099;0,241828734;0,238693332;0,301463362;0,255996305;0,236402882;0,062498058;0,066547915;0,065580243;Model 1;Fed;0,042277681;-0,018102634;0,045467057;-0,004049858
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;16;2;0,77727786;0,777867219;0,763790039;0,237100619;0,232652106;0,23865257;0,262983038;0,259617229;0,237044909;0,06540381;0,063947005;0,065568762;Model 2;Fed;0;0;0,003365809;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;3;16;3;0,776738349;0,77015539;0,763437726;0,239283203;0,240146181;0,238825439;0,264232129;0,263939502;0,235437324;0,066179355;0,066137282;0,065622384;Model 3;Fed;0,006582959;-0,000862978;0,000292628;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;1024;1;0,708947519;0,70121885;0,711727053;0,253490624;0,261181101;0,253747165;0,184958489;0,184800675;0,182396777;0,067930413;0,07004089;0,068052236;Model 1;Fed;0,007728669;-0,007690477;0,000157814;-0,002110477
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;1024;2;0,699705013;0,710997238;0,710480014;0,258611053;0,25078294;0,254115369;0,177814146;0,19607756;0,182514668;0,069445163;0,067267424;0,068070365;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;1024;3;0,702135544;0,71976792;0,710883605;0,2595387;0,254734191;0,253197744;0,18734705;0,209098207;0,181609626;0,069907149;0,068832234;0,068058119;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;512;1;0,738518186;0,727136723;0,737258399;0,247011182;0,255103486;0,248330062;0,211347353;0,206200456;0,202779799;0,066854245;0,069078693;0,067254881;Model 1;Fed;0,011381463;-0,008092304;0,005146898;-0,002224448
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;512;2;0,727318336;0,742640183;0,736691944;0,252561402;0,244651844;0,24861204;0,19915297;0,218370805;0,203343508;0,068516273;0,066199671;0,067234713;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;512;3;0,731696403;0,748999668;0,737126899;0,252818546;0,247820994;0,247757364;0,211175599;0,231443168;0,202710005;0,068812575;0,067723489;0,06724332;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;256;1;0,757704069;0,743141083;0,751714985;0,243700841;0,252543873;0,246328373;0,231216766;0,220276899;0,215181329;0,066360824;0,068812801;0,067089963;Model 1;Fed;0,014562986;-0,008843032;0,010939867;-0,002451977
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;256;2;0,745455568;0,760502318;0,751178652;0,249672233;0,242134261;0,246710189;0,215488712;0,23546842;0,215008779;0,068145006;0,065751341;0,067087695;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;256;3;0,750157369;0,762665293;0,751493181;0,24978115;0,245914873;0,245953057;0,227743651;0,237483475;0,213962322;0,068389016;0,067591416;0,067110462;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;128;1;0,76929253;0,751311555;0,758348717;0,240291308;0,25016156;0,243996497;0,24422598;0,228209834;0,222554521;0,065732597;0,068412934;0,066791656;Model 1;Fed;0,017980974;-0,009870253;0,016016146;-0,002680337
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;128;2;0,755579185;0,766768382;0,756954201;0,246689475;0,239701178;0,244206174;0,226434567;0,243594425;0,222270626;0,067614973;0,065403925;0,066779065;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;128;3;0,759439533;0,76669627;0,756853846;0,247071795;0,244517775;0,244047542;0,239816183;0,244714621;0,22121249;0,067868522;0,06731931;0,066817745;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;64;1;0,775802759;0,756779374;0,763543789;0,239096984;0,249109269;0,242866501;0,249415807;0,233153044;0,229545842;0,065540538;0,06823249;0,066585304;Model 1;Fed;0,019023385;-0,010012285;0,016262762;-0,002691952
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;64;2;0,762301488;0,77361698;0,762771816;0,245340652;0,238161419;0,242887827;0,233732112;0,255213847;0,230086969;0,067317127;0,065060546;0,06656442;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;64;3;0,765697121;0,768687052;0,761778875;0,246013921;0,244407049;0,243069332;0,243097912;0,248044723;0,229558834;0,067750651;0,067317663;0,066625432;Model 3;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;32;1;0,778254343;0,75970224;0,763792242;0,237023765;0,247087279;0,241388401;0,253842176;0,235248755;0,231757632;0,065089062;0,06780469;0,06620897;Model 1;Fed;0,018552102;-0,010063514;0,018593421;-0,002715628
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;32;2;0,765801777;0,773166958;0,763881367;0,243213505;0,237056038;0,241310034;0,238047991;0,250733605;0,232448491;0,066809378;0,064851153;0,066175676;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;32;3;0,768603264;0,770713177;0,76284695;0,243992899;0,242872236;0,241486642;0,250207066;0,242461379;0,230551548;0,067314777;0,067024273;0,066255563;Model 3;Fed;0;0;0,007745687;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;16;1;0,781260829;0,763155268;0,764683277;0,235631479;0,245345031;0,240148557;0,258291854;0,242216346;0,236400654;0,06480883;0,067402028;0,06587351;Model 1;Fed;0,018105561;-0,009713552;0,016075508;-0,002593199
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;16;2;0,767666738;0,774486154;0,764597533;0,242070379;0,236061026;0,240543913;0,24346244;0,253057239;0,235231214;0,066518;0,064695736;0,065889869;Model 2;Fed;0;0;0;0
8-2-1;1;0;7.83% - 7.85% - 7.90%;1;16;3;0,771322505;0,768424071;0,764892735;0,242341356;0,242593772;0,239881707;0,254495409;0,24818975;0,235777036;0,066941243;0,066888206;0,065859258;Model 3;Fed;0,002898434;-0,000252416;0,006305659;0
